221000	0.526113
222000	0.526077
223000	0.526009
224000	0.525955
225000	0.525942
226000	0.525889
227000	0.525916
228000	0.525877
229000	0.525934
230000	0.525804
231000	0.525922
232000	0.525974
233000	0.525953
234000	0.525885
235000	0.525796
236000	0.525754
237000	0.525679
238000	0.525697
239000	0.52572
240000	0.525783
241000	0.525822
242000	0.525888
243000	0.525893
244000	0.525943
245000	0.52598
246000	0.525894
247000	0.525874
248000	0.525819
249000	0.525811
250000	0.525692
251000	0.525741
252000	0.525698
253000	0.52568
254000	0.525689
255000	0.525702
256000	0.525727
257000	0.525626
258000	0.525682
259000	0.525718
260000	0.525777
261000	0.52569
262000	0.525687
263000	0.525749
264000	0.525822
265000	0.525823
266000	0.52585
267000	0.5257
268000	0.525731
269000	0.525695
270000	0.52567
271000	0.525638
272000	0.525669
273000	0.525623
274000	0.525511
275000	0.525447
276000	0.525391
277000	0.525307
278000	0.525381
279000	0.525326
280000	0.525361
281000	0.525327
282000	0.525301
283000	0.525435
284000	0.525465
285000	0.525337
286000	0.525294
287000	0.5253
288000	0.525219
289000	0.52518
290000	0.525131
291000	0.525227
292000	0.525212
293000	0.525078
294000	0.525112
295000	0.525064
296000	0.525051
297000	0.525064
298000	0.525037
299000	0.525054
300000	0.525027
301000	0.525086
302000	0.52502
303000	0.52497
304000	0.52498
305000	0.524957
306000	0.524961
307000	0.524977
308000	0.524942
309000	0.52489
310000	0.524919
311000	0.524932
312000	0.524939
313000	0.524901
314000	0.524936
315000	0.524937
316000	0.52494
317000	0.524959
318000	0.525044
319000	0.5251
320000	0.525156
321000	0.525209
322000	0.52523
323000	0.525207
324000	0.52525
325000	0.525218
326000	0.525175
327000	0.525187
328000	0.525098
329000	0.525134
330000	0.525255
331000	0.525251
332000	0.525256
333000	0.525222
334000	0.52524
335000	0.525233
336000	0.52525
337000	0.525154
338000	0.525083
339000	0.525147
340000	0.525182
341000	0.525214
342000	0.525228
343000	0.525128
344000	0.52516
345000	0.525096
346000	0.525075
347000	0.525063
348000	0.525017
349000	0.524908
350000	0.524946
351000	0.524952
352000	0.524926
353000	0.524909
354000	0.524915
355000	0.524921
356000	0.524919
357000	0.524913
358000	0.524888
359000	0.524928
360000	0.524925
361000	0.52492
362000	0.524959
363000	0.524879
364000	0.52489
365000	0.524877
366000	0.524883
367000	0.524886
368000	0.524943
369000	0.524989
370000	0.524932
371000	0.524935
372000	0.524911
373000	0.524914
374000	0.524872
375000	0.524891
376000	0.524883
377000	0.524905
378000	0.524862
379000	0.524887
380000	0.524903
381000	0.524858
382000	0.52489
383000	0.524849
384000	0.524841
385000	0.524787
386000	0.524806
387000	0.524863
388000	0.524894
389000	0.524895
390000	0.524905
391000	0.52488
392000	0.524793
393000	0.524786
394000	0.524805
395000	0.524825
396000	0.524836
397000	0.524854
398000	0.524804
399000	0.52482
400000	0.524842
401000	0.524913
402000	0.524903
403000	0.524881
404000	0.524899
405000	0.524931
406000	0.524865
407000	0.524855
408000	0.524789
409000	0.524751
410000	0.524771
411000	0.524796
412000	0.524835
413000	0.524864
414000	0.524836
415000	0.524798
416000	0.524769
417000	0.524767
418000	0.52477
419000	0.524747
420000	0.52469
421000	0.524703
422000	0.52468
423000	0.524745
424000	0.524748
425000	0.524746
426000	0.524751
427000	0.524733
428000	0.524675
429000	0.524723
430000	0.52476
431000	0.524724
432000	0.524718
433000	0.524702
434000	0.524689
435000	0.524653
436000	0.52469
437000	0.524645
438000	0.524594
439000	0.524608
440000	0.524618
441000	0.524639
442000	0.524674
443000	0.524659
444000	0.52466
445000	0.524728
446000	0.524742
447000	0.52481
448000	0.524746
449000	0.524746
450000	0.524798
451000	0.524889
452000	0.524823
453000	0.524744
454000	0.524764
455000	0.524749
456000	0.524693
457000	0.524716
458000	0.524718
459000	0.524667
460000	0.524678
461000	0.524666
462000	0.524658
463000	0.524652
464000	0.524687
465000	0.524776
466000	0.524747
467000	0.524719
468000	0.524716
469000	0.524721
470000	0.52466
471000	0.524667
472000	0.524627
473000	0.524649
474000	0.524603
475000	0.524606
476000	0.524649
477000	0.524665
478000	0.524678
479000	0.524622
480000	0.524594
481000	0.524582
482000	0.524618
483000	0.524569
484000	0.524591
485000	0.52459
486000	0.524599
487000	0.524649
488000	0.524676
489000	0.52473
490000	0.524724
491000	0.524719
492000	0.524744
493000	0.524744
494000	0.524779
495000	0.524778
496000	0.524808
497000	0.524801
498000	0.524799
499000	0.52483
500000	0.524862
501000	0.52488
502000	0.52492
503000	0.524915
504000	0.524956
505000	0.52498
506000	0.524966
507000	0.524984
508000	0.525022
509000	0.524967
510000	0.524955
511000	0.524978
512000	0.524961
513000	0.524957
514000	0.524932
515000	0.524938
516000	0.524924
517000	0.524938
518000	0.524927
519000	0.52494
520000	0.524931
521000	0.524904
522000	0.524902
523000	0.524864
524000	0.524865
525000	0.524872
526000	0.524897
527000	0.524869
528000	0.524862
529000	0.524881
530000	0.524819
531000	0.524817
532000	0.524861
533000	0.524876
534000	0.524856
535000	0.524871
536000	0.524894
537000	0.524916
538000	0.52487
539000	0.524853
540000	0.524859
541000	0.524858
542000	0.524847
543000	0.524906
544000	0.524901
545000	0.52489
546000	0.524921
547000	0.524888
548000	0.524947
549000	0.524925
550000	0.524885
551000	0.5249
552000	0.524895
553000	0.524915
554000	0.524946
555000	0.524921
556000	0.524957
557000	0.524961
558000	0.524957
559000	0.524987
560000	0.524948
561000	0.524984
562000	0.52498
563000	0.525016
564000	0.525025
565000	0.525021
566000	0.525037
567000	0.525042
568000	0.525051
569000	0.525025
570000	0.525068
571000	0.525047
572000	0.525047
573000	0.52504
574000	0.525047
575000	0.525005
576000	0.524993
577000	0.525021
578000	0.525017
579000	0.525014
580000	0.525033
581000	0.525055
582000	0.525074
583000	0.525051
584000	0.525046
585000	0.524979
586000	0.524959
587000	0.524968
588000	0.524983
589000	0.524922
590000	0.524905
591000	0.524917
592000	0.524946
593000	0.524941
594000	0.524941
595000	0.524919
596000	0.524861
597000	0.524826
598000	0.524838
599000	0.524826
600000	0.524823
601000	0.52488
602000	0.52492
603000	0.524905
604000	0.524922
605000	0.524952
606000	0.524929
607000	0.524886
608000	0.524867
609000	0.524823
610000	0.524811
611000	0.524786
612000	0.524779
613000	0.524731
614000	0.524725
615000	0.524738
616000	0.5247
617000	0.524697
618000	0.52468
619000	0.524711
620000	0.524752
621000	0.524765
622000	0.524741
623000	0.524772
624000	0.524758
625000	0.524755
626000	0.524727
627000	0.524729
628000	0.52474
629000	0.524758
630000	0.524744
631000	0.524758
632000	0.524747
633000	0.524712
634000	0.524705
635000	0.524668
636000	0.524676
637000	0.52468
638000	0.524649
639000	0.524642
640000	0.524631
641000	0.524619
642000	0.524573
643000	0.524585
644000	0.524584
645000	0.524563
646000	0.524495
647000	0.524476
648000	0.524511
649000	0.524473
650000	0.524486
651000	0.524476
652000	0.52448
653000	0.524485
654000	0.524495
655000	0.524478
656000	0.524451
657000	0.524472
658000	0.524456
659000	0.524504
660000	0.524485
661000	0.524493
662000	0.524497
663000	0.524487
664000	0.524489
665000	0.524444
666000	0.524473
667000	0.524513
668000	0.524516
669000	0.524535
670000	0.524507
671000	0.524516
672000	0.52456
673000	0.524525
674000	0.524537
675000	0.524553
676000	0.524561
677000	0.524586
678000	0.524581
679000	0.524579
680000	0.524587
681000	0.524609
682000	0.524642
683000	0.524624
684000	0.524617
685000	0.524661
686000	0.524641
687000	0.524638
688000	0.524634
689000	0.524617
690000	0.524622
691000	0.52464
692000	0.52466
693000	0.524603
694000	0.524597
695000	0.524588
696000	0.524601
697000	0.524597
698000	0.524559
699000	0.524539
700000	0.524554
701000	0.524559
702000	0.524564
703000	0.524587
704000	0.524567
705000	0.524538
706000	0.524489
707000	0.524478
708000	0.524476
709000	0.524451
710000	0.524455
711000	0.524473
712000	0.524471
713000	0.52448
714000	0.524444
715000	0.524439
716000	0.524454
717000	0.52443
718000	0.524432
719000	0.524438
720000	0.52446
721000	0.524481
722000	0.524492
723000	0.524495
724000	0.524479
725000	0.524481
726000	0.524464
727000	0.524477
728000	0.524489
729000	0.524479
730000	0.52446
731000	0.524472
732000	0.524478
733000	0.524494
734000	0.524526
735000	0.524531
736000	0.524482
737000	0.524483
738000	0.524467
739000	0.524482
740000	0.524492
741000	0.524435
742000	0.524422
743000	0.524419
744000	0.524402
745000	0.524396
746000	0.524391
747000	0.524406
748000	0.524402
749000	0.524386
750000	0.524344
751000	0.524358
752000	0.5244
753000	0.524389
754000	0.524374
755000	0.524344
756000	0.524364
757000	0.524367
758000	0.524401
759000	0.524394
760000	0.524422
761000	0.524422
762000	0.524438
763000	0.524421
764000	0.524423
765000	0.52443
766000	0.524431
767000	0.524402
768000	0.524421
769000	0.524424
770000	0.524426
771000	0.524402
772000	0.52435
773000	0.524367
774000	0.524348
775000	0.524329
776000	0.52432
777000	0.524306
778000	0.524287
779000	0.524306
780000	0.524264
781000	0.524262
782000	0.524221
783000	0.524225
784000	0.524219
785000	0.524208
786000	0.524177
787000	0.524158
788000	0.524151
789000	0.524146
790000	0.524144
791000	0.524143
792000	0.524145
793000	0.524144
794000	0.524166
795000	0.5242
796000	0.524201
797000	0.524196
798000	0.524211
799000	0.524196
800000	0.524179
801000	0.52418
802000	0.524148
803000	0.524146
804000	0.524163
805000	0.52413
806000	0.524092
807000	0.524078
808000	0.524073
809000	0.524087
810000	0.524088
811000	0.524112
812000	0.524138
813000	0.524133
814000	0.524125
815000	0.524137
816000	0.524131
817000	0.524118
818000	0.524094
819000	0.524105
820000	0.524098
821000	0.524086
822000	0.524088
823000	0.524107
824000	0.524098
825000	0.524081
826000	0.524079
827000	0.524073
828000	0.524087
829000	0.524081
830000	0.524063
831000	0.524039
832000	0.524072
833000	0.524102
834000	0.524079
835000	0.524114
836000	0.524124
837000	0.524147
838000	0.524141
839000	0.524142
840000	0.524158
841000	0.524145
842000	0.524177
843000	0.524174
844000	0.524187
845000	0.524192
846000	0.524155
847000	0.524135
848000	0.524147
849000	0.524152
850000	0.524168
851000	0.524163
852000	0.524168
853000	0.524204
854000	0.524221
855000	0.524209
856000	0.524229
857000	0.524218
858000	0.524211
859000	0.524222
860000	0.524224
861000	0.524226
862000	0.524172
863000	0.524162
864000	0.524127
865000	0.524088
866000	0.524054
867000	0.52405
868000	0.523993
869000	0.523974
870000	0.523952
871000	0.523955
872000	0.523927
873000	0.523924
874000	0.523914
875000	0.523896
876000	0.523897
877000	0.523859
878000	0.523862
879000	0.523859
880000	0.52386
881000	0.523866
882000	0.523879
883000	0.523872
884000	0.523887
885000	0.523895
886000	0.523878
887000	0.523899
888000	0.523892
889000	0.523895
890000	0.523897
891000	0.523919
892000	0.523914
893000	0.523898
894000	0.523877
895000	0.523886
896000	0.523884
897000	0.523895
898000	0.523902
899000	0.523908
900000	0.523904
901000	0.523906
902000	0.523927
903000	0.523942
904000	0.523955
905000	0.52393
906000	0.523957
907000	0.523998
908000	0.523989
909000	0.52397
910000	0.523973
911000	0.52397
912000	0.52398
913000	0.523998
914000	0.524012
915000	0.524024
916000	0.524012
917000	0.524039
918000	0.524035
919000	0.524033
920000	0.524027
921000	0.523988
922000	0.523972
923000	0.523959
924000	0.523948
925000	0.523923
926000	0.523919
927000	0.523924
928000	0.523943
929000	0.523938
930000	0.523919
931000	0.523918
932000	0.523902
933000	0.523876
934000	0.523877
935000	0.523889
936000	0.523917
937000	0.5239
938000	0.523885
939000	0.523914
940000	0.523921
941000	0.523899
942000	0.523882
943000	0.523882
944000	0.523894
945000	0.523897
946000	0.523905
947000	0.523913
948000	0.523924
949000	0.523936
950000	0.523897
951000	0.523896
952000	0.523879
953000	0.523917
954000	0.52394
955000	0.523923
956000	0.523913
957000	0.523912
958000	0.523918
959000	0.523925
960000	0.523931
961000	0.523952
962000	0.523959
963000	0.523961
964000	0.523937
965000	0.523923
966000	0.523915
967000	0.523922
968000	0.52391
969000	0.523935
970000	0.523914
971000	0.523902
972000	0.523919
973000	0.523898
974000	0.523932
975000	0.523927
976000	0.523933
977000	0.523967
978000	0.523957
979000	0.52395
980000	0.523928
981000	0.523922
982000	0.523949
983000	0.523934
984000	0.523931
985000	0.523944
986000	0.523926
987000	0.523955
988000	0.523935
989000	0.523921
990000	0.523895
991000	0.523893
992000	0.523906
993000	0.523909
994000	0.523894
995000	0.523912
996000	0.523905
997000	0.523943
998000	0.523954
999000	0.523958
